fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productrefundamount,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,itemquantity,itemrevenue,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,ts_timeonsite
1.8420270790170143e+18,Direct,103195,United States,Dallas,,,121,6,,2016-08-07,1470622692,PAGE,,,16,,GGOEGEGQ024299,Grip Kit Cable Organizer,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,,1969-12-31 19:02:01
2.554216330263603e+18,Referral,20972,United States,Santa Clara,,,70,3,,2016-09-21,1474480704,PAGE,,,15,,GGOEGAAX0292,Google Women's Short Sleeve Shirt Red,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:01:10
7.205929042141582e+18,Organic Search,0,United States,New York,,,262,4,,2016-12-18,1482054456,PAGE,,,18,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:22
6.525850692573896e+18,Referral,14877,United States,Sunnyvale,,,15,2,,2017-06-14,1497473908,PAGE,,,39,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:15
9.680219140975233e+17,Organic Search,133870,United States,San Diego,,,134,9,,2017-04-23,1492977524,PAGE,,,24,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:14
6.599451211520293e+18,Organic Search,0,India,Chennai,,,,1,,2016-12-21,1482309678,PAGE,,,9,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,
9.441031549900042e+18,Organic Search,43122,United States,New York,,,43,5,,2017-04-26,1493241266,PAGE,,,4,,GGOEGBJC019999,Collapsible Shopping Bag,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,,1969-12-31 19:00:43
7.761764038745907e+18,Organic Search,858127,Canada,Toronto,,,858,2,,2017-01-10,1484096615,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:14:18
5.93745381142348e+17,Direct,25077,Saudi Arabia,Riyadh,,,25,4,,2016-08-21,1471844627,PAGE,,,9,,GGOEGOCT019199,Red Spiral Google Notebook,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:25
1.3510608001951163e+18,Organic Search,68502,United States,Houston,,,69,5,,2016-09-09,1473482106,PAGE,,,17,,GGOEACCQ017299,Android Lunch Kit,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,,1969-12-31 19:01:09
8.291329136674326e+18,Organic Search,40068,United States,San Jose,,,72,5,,2016-08-28,1472413423,PAGE,,,18,,GGOEGAAX0288,Google Women's Short Sleeve Shirt Light Grey,Home/Apparel/,(not set),USD,,,,,Apparel,,/store.html,0,1,,1969-12-31 19:01:12
9.89055687358049e+16,Organic Search,0,India,Mumbai,,,,1,,2017-01-02,1483381277,PAGE,,,8,,GGOEYOBR078599,YouTube Luggage Tag,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
2.2002434781683372e+18,Referral,100128,United States,San Jose,,,100,8,,2016-08-11,1470974672,PAGE,,,2,,GGOEGOAQ020099,Quatro Retractable Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:01:40
1.8826376148736993e+18,Direct,0,India,Hyderabad,,,,1,,2017-05-29,1496120517,PAGE,,,20,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
2.147406228518742e+17,Organic Search,1215465,United States,Mountain View,,,1395,5,,2016-08-25,1472176265,PAGE,,,2,,GGOEGOAQ020099,Four Color Retractable Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:23:15
584680858304485,Paid Search,34017,United States,New York,,,51,4,,2017-03-16,1489705226,PAGE,,,37,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,,1969-12-31 19:00:51
2.4751912238785736e+18,Referral,38438,United States,Mountain View,,,94,4,,2017-04-24,1493080272,PAGE,,,4,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:34
2.333755080586007e+18,Paid Search,1014836,United States,Chicago,,,1015,7,,2017-06-19,1497907011,PAGE,,,59,,GGOEGESB015199,Google Flashlight,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:16:55
8.975555904272012e+17,Referral,0,Australia,Melbourne,,,,1,,2016-09-11,1473647815,PAGE,,,24,,GGOEGAAX0316,Android Men's 3/4 Sleeve Raglan Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,
5.749331712455536e+17,Referral,10952,United States,New York,,,11,2,,2017-05-19,1495195540,PAGE,,,16,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:11
6.644377773494491e+18,Organic Search,0,United Kingdom,London,,,,1,,2017-01-25,1485375737,PAGE,,,15,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,
6.377862887959952e+18,Organic Search,5498,United Kingdom,London,,,5,2,1,2017-07-26,1501059128,PAGE,,,24,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:05
6.950009663269274e+18,Referral,23191,United States,Chicago,,,27,3,,2016-09-18,1474220347,PAGE,,,18,,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles and Tumblers,,/google+redesign/,0,1,,1969-12-31 19:00:27
3.3998405769507333e+18,Direct,232669,Romania,Timisoara,,,233,3,,2016-11-11,1478882429,PAGE,,,19,,GGOEGAAX0348,Android BTTF Cosmos Graphic Tee,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:53
9.476998213954314e+18,Referral,30562,India,Gurgaon,,,31,2,,2017-02-07,1486483533,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:31
7.117790713019441e+18,Direct,661459,United States,San Jose,,,707,4,,2016-11-08,1478650617,PAGE,,,7,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/store.html,0,1,,1969-12-31 19:11:47
6.245829428633856e+18,Organic Search,35595,Canada,Toronto,,,92,6,,2017-03-08,1489007471,PAGE,,,22,,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:32
4.852530414104283e+18,Direct,11956,Mexico,Culiacan,,,12,2,,2016-10-12,1476289805,PAGE,,,24,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:12
3.551396806828013e+17,Organic Search,0,Australia,Perth,,,31,3,1,2017-07-04,1499162223,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:31
3.0780524427862124e+18,Referral,36352,Canada,Toronto,,,36,2,,2016-08-31,1472675681,PAGE,,,1,,GGOEGOAR021999,Color Changing Grip Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:36
5.532904070200543e+18,Referral,17381,India,Gurgaon,,,122,5,,2016-08-23,1472008879,PAGE,,,2,,GGOEGAAX0074,Google 22 oz Water Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,1969-12-31 19:02:02
2.0544392651031447e+18,Direct,28055,United States,New York,,,42,6,,2016-12-18,1482103592,PAGE,,,79,,GGOENEBB079399,Nest® Protect Smoke + CO Black Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:00:42
5.53698579621092e+18,Referral,37747,United States,Mountain View,,,38,2,,2017-06-08,1496949281,PAGE,,,18,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:38
2.0770762837592982e+17,Organic Search,0,United States,San Diego,,,337,2,,2016-12-14,1481760930,PAGE,,,19,,GGOEGBMB073799,Google Zipper-front Sports Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:37
9.223625523927378e+18,Referral,39329,United States,Fremont,,,55,4,,2016-09-25,1474861583,PAGE,,,18,,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,,1969-12-31 19:00:55
8.736930496669095e+18,Referral,594502,Canada,Toronto,,,762,6,,2016-11-07,1478554440,PAGE,,,100,,GGOEGGCX056199,Gift Card- $100.00,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,,1969-12-31 19:12:42
3.2116705828868256e+16,Organic Search,0,Ireland,Dublin,,,,1,,2017-05-27,1495928335,PAGE,,,24,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
4.221924675241533e+18,Direct,0,Poland,Krakow,,,,1,,2016-09-21,1474494179,PAGE,,,24,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,
8.716994986974975e+18,Organic Search,0,Japan,Minato,,,,2,,2016-10-12,1476256239,PAGE,,,89,,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
8.451714601228877e+16,Referral,17311,United States,Sunnyvale,,,17,2,,2017-06-22,1498158271,PAGE,,,1,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:17
8.291481432786511e+18,Referral,0,United States,Mountain View,,,,1,,2016-08-09,1470788890,PAGE,,,69,,GGOEGBRJ037399,Mistral Rucksack,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,,
6.291837696459095e+18,Direct,38087,United States,Mountain View,,,38,3,,2016-08-18,1471554883,PAGE,,,1,,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,1969-12-31 19:00:38
5.959005239062157e+18,Referral,24161,Japan,Minato,,,439,6,,2017-07-03,1499130417,PAGE,,,18,,GGOEGHPB080410,Google 5-Panel Snapback Cap,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:07:19
7.883381818366725e+18,Referral,621587,United States,Mountain View,,,665,6,,2016-08-29,1472506932,PAGE,,,18,,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:11:05
3.055151367770701e+18,Referral,26424,United States,"",,,44,5,2,2017-07-19,1500525680,PAGE,,,11,,GGOEGDHR082199,Google 25 oz Red Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:44
2.8407887277519314e+18,Direct,0,Taiwan,Longtan District,,,,1,,2016-08-14,1471228025,PAGE,,,24,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,
6.288113401462199e+18,Referral,304964,United States,Mountain View,,,305,3,1,2017-07-17,1500337730,PAGE,,,22,,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:05
9.126475586476647e+18,Referral,179295,United States,Chicago,,,181,8,,2017-05-30,1496172114,PAGE,,,1,,GGOEGFSR022099,Google Kick Ball,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:01
1.7093720924643474e+18,Organic Search,0,Canada,Montreal,,,,1,,2017-04-10,1491870224,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
2.5573900858308282e+17,Referral,11516,United States,Kirkland,,,12,2,,2016-09-01,1472746904,PAGE,,,15,,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:00:12
8.028704009272206e+18,Organic Search,45049,United States,Mountain View,,,49,7,,2016-09-02,1472848716,PAGE,,,24,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,,1969-12-31 19:00:49
1.348322630299302e+18,Organic Search,11980,Turkey,Antalya,,,23,3,,2017-05-16,1494976204,PAGE,,,0,,9180813,Google Tube Power Bank,(not set),(not set),USD,,,,,Google 4400mAh Power Bank,,/google+redesign/,0,1,,1969-12-31 19:00:23
3.563919423461119e+18,Organic Search,0,United States,San Francisco,,,,1,,2017-06-01,1496354597,PAGE,,,0,,9183226,Android Luggage Tag,(not set),(not set),USD,,,,,Google Luggage Tag,,/google+redesign/,0,1,,
4.762883971843783e+18,Organic Search,0,United Kingdom,London,,,,1,,2017-06-30,1498853741,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
9.338426360868694e+18,Organic Search,0,United States,Los Angeles,,,,1,1,2017-07-06,1499366272,PAGE,,,18,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
3.4879850858322848e+16,Organic Search,0,United States,New York,,,,1,,2016-08-18,1471550200,PAGE,,,5,,GGOEGOLC014299,Google Metallic Notebook Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,
3.284038934462528e+16,Organic Search,28554,United States,Los Angeles,,,29,2,,2017-05-16,1494960925,PAGE,,,37,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:29
9.27457292356914e+17,Referral,0,United Kingdom,London,,,,1,,2017-04-21,1492762328,PAGE,,,199,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,
1.2221638726003382e+18,Organic Search,36160,India,Bengaluru,,,188,4,,2017-06-21,1498037095,PAGE,,,16,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html,0,1,,1969-12-31 19:03:08
5.635068839351729e+17,Referral,40821,United States,Mountain View,,,95,3,,2016-08-09,1470783880,PAGE,,,109,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,,1969-12-31 19:01:35
3.05370517710384e+17,Affiliates,5072,Spain,Barcelona,,,5,3,,2017-05-02,1493733035,PAGE,,,8,,GGOEYOBR078599,YouTube Luggage Tag,Home/Accessories/Housewares/,(not set),,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,2,1,,1969-12-31 19:00:05
8.604363436500188e+18,Paid Search,13532,United States,Los Angeles,,,37,3,,2016-12-26,1482801410,PAGE,,,24,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:37
1.3736970576623322e+18,Direct,17955,France,Paris,,,296,5,,2017-05-12,1494589165,EVENT,,,17,,GGOEACCQ017299,Android Lunch Kit,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,,1969-12-31 19:04:56
9.797723063626612e+17,Referral,12584,United States,Santa Clara,,,13,2,2,2017-07-21,1500702685,PAGE,,,249,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:00:13
7.738303201145232e+18,Referral,48689,United States,Kirkland,,,83,5,,2016-12-07,1481158981,PAGE,,,15,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:23
5.631130828524903e+18,Organic Search,224989,United States,"",,,225,4,,2017-04-21,1492805596,PAGE,,,58,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:45
5.193624318102052e+17,Direct,0,United States,Sunnyvale,,,,1,,2016-08-01,1470070230,PAGE,,,12,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,
3.1291175437759955e+17,Organic Search,0,United States,Chicago,,,,1,,2017-01-23,1485194908,PAGE,,,76,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,
3.5185593742380584e+16,Organic Search,0,United States,San Jose,,,109,2,,2017-05-29,1496125492,PAGE,,,4,,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Home/Spring Sale!/,(not set),USD,,,,,Spring Sale,,/store.html,0,1,,1969-12-31 19:01:49
3.571858035675737e+18,Organic Search,0,United States,Palo Alto,,,70,4,,2016-09-16,1474012960,PAGE,,,4,,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,,1969-12-31 19:01:10
9.314705990193222e+18,Direct,0,India,Chennai,,,95,2,,2017-04-06,1491545550,PAGE,,,4,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:35
9.650675818815887e+18,Organic Search,863814,Poland,Warsaw,,,864,2,,2017-01-22,1485091635,PAGE,,,99,,GGOENEBB079299,Nest® Protect Smoke + CO Black Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:14:24
6.169903318078849e+18,Organic Search,0,Italy,Milan,,,,1,,2016-08-05,1470393468,PAGE,,,24,,GGOEGAAX0307,Google 3/4 Sleeve Raglan Henley Grey,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,,
9.351201572159869e+18,Organic Search,0,Vietnam,Hanoi,,,,1,,2017-02-21,1487669971,PAGE,,,8,,GGOEYOBR078599,YouTube Luggage Tag,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
8.689736136518638e+18,Referral,14056,United States,Mountain View,,,14,2,,2017-06-27,1498580526,PAGE,,,98,,GGOEGAAX0606,Google Women's Convertible Vest-Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:14
1.8771558522541097e+18,Direct,19818,United States,Mountain View,,,20,3,,2016-08-21,1471823818,PAGE,,,16,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,,1969-12-31 19:00:20
5.149662531688703e+18,Organic Search,0,Canada,Toronto,,,1219,2,,2016-10-08,1475986472,PAGE,,,23,,GGOEGAAX0127,Android 24 oz Contigo Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:20:19
9.853817470466853e+18,Direct,42875,United States,Mountain View,,,172,5,,2017-05-17,1495078923,PAGE,,,49,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:52
4.2580417290672845e+18,Direct,27907,United States,"",,,28,2,,2016-09-16,1474057670,PAGE,,,0,,GGOEGGOA017399,Maze Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:28
4.0396802338891105e+18,Direct,78981,India,Chennai,,,117,8,,2017-04-19,1492589424,PAGE,,,109,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:57
